"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"gene_id ""PDENDC454_23676""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_23676""; ",2659.84518977368,-1.15283267472826,0.345708359962215,-3.33469712694902,0.000853923514508457,0.0111010056886099
"gene_id ""PDENDC454_23576""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_23576""; ",3185.74683050895,-1.00410651897849,0.333457510876183,-3.0111977875086,0.00260219291418241,0.027407049440567
"gene_id ""PDENDC454_23466""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_23466""; ",536.684725324983,-1.03130318063434,0.195860085683159,-5.26550969809473,1.39800938824076e-07,7.23469858414594e-06
"gene_id ""PDENDC454_23424""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_23424""; ",157.663071771495,-1.9363510810175,0.350070121805474,-5.53132347036886,3.17823611952041e-08,1.92194008935493e-06
"gene_id ""PDENDC454_23429""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_23429""; ",1413.80162089628,-1.41100215259387,0.180190607007482,-7.83060879824489,4.85513180731357e-15,1.45168441038676e-12
"gene_id ""PDENDC454_23434""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_23434""; ",1936.55038256018,-1.18544859931708,0.226338775393026,-5.23749674468552,1.62769170506348e-07,8.24524912917996e-06
"gene_id ""PDENDC454_23344""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_23344""; ",400.962884597883,-1.54238509518933,0.291037360993139,-5.29961201519309,1.16049021046135e-07,6.30884678050808e-06
"gene_id ""PDENDC454_23349""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_23349""; ",924.784442142037,-1.33509035522559,0.256773491625451,-5.19948670236199,1.99839622822207e-07,9.77760772753743e-06
"gene_id ""PDENDC454_23354""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_23354""; ",950.649180529525,-1.26164489741415,0.297662471300285,-4.23850844180281,2.25009723529287e-05,0.000535841739838329
"gene_id ""PDENDC454_23359""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_23359""; ",401.852578962749,-1.35441554669363,0.380355321391912,-3.56092177634625,0.000369555175298525,0.00552484987071294
"gene_id ""PDENDC454_23364""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_23364""; ",904.30556878016,-1.40056158788719,0.326952913174451,-4.28367979440483,1.83827419336755e-05,0.000447673832973039
"gene_id ""PDENDC454_23369""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_23369""; ",185.595195262786,-1.18577082975991,0.380190800393265,-3.11888354093092,0.00181537699245798,0.0206125716738583
"gene_id ""PDENDC454_23374""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_23374""; ",1100.89925584288,-1.31677894161333,0.324748339570457,-4.05476728027319,5.01842395838056e-05,0.00106335266708678
"gene_id ""PDENDC454_23379""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_23379""; partial ""true""; ",2486.60458569707,-1.38702601181759,0.305559148608525,-4.53930447880194,5.64400874863742e-06,0.000168755861584259
"gene_id ""PDENDC454_22994""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_22994""; ",258.9401700127,-1.01309353412027,0.273337036527206,-3.70638954380936,0.000210234862381414,0.00349223465844682
"gene_id ""PDENDC454_22909""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_22909""; ",43.9235769799397,-1.55689630343122,0.4649172997551,-3.34875967027109,0.00081174174544823,0.0106555953024448
"gene_id ""PDENDC454_22739""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_22739""; ",5596.01170900192,-1.28140623825681,0.410100053359777,-3.12461856017523,0.00178035759200617,0.0203006028817313
"gene_id ""PDENDC454_22744""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_22744""; ",5099.1119476078,-1.38947319618737,0.399997958081016,-3.47370072300705,0.000513333249076944,0.00725133739247274
"gene_id ""PDENDC454_22774""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_22774""; ",68.5962310270153,-1.01286739015602,0.325374763101257,-3.11292547861437,0.00185242785619193,0.0208137092317848
"gene_id ""PDENDC454_22584""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_22584""; ",1016.56079190278,-2.70453638058452,0.417881095456526,-6.47202376463063,9.66989081663884e-11,1.23912743750358e-08
"gene_id ""PDENDC454_22654""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_22654""; ",10.5833011077952,-4.64384897517761,1.61172682554386,-2.88128788426078,0.00396053713633012,0.0385454084407391
"gene_id ""PDENDC454_22429""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_22429""; ",84.1646771658669,-1.57392026581383,0.498982751895719,-3.15425785727912,0.00160906845171506,0.0186638069119191
"gene_id ""PDENDC454_21889""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_21889""; ",368.852759499889,-1.56912874008329,0.391044188570127,-4.01266349417158,6.0037469249283e-05,0.00121019348127206
"gene_id ""PDENDC454_22034""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_22034""; ",1293.94317664339,-2.623148517224,0.37281335667795,-7.03609050007822,1.97708552204346e-12,3.66919802746134e-10
"gene_id ""PDENDC454_21749""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_21749""; ",11.0539212219095,-5.80046559873298,1.4889273295474,-3.89573452217859,9.79015784873642e-05,0.00182740343618307
"gene_id ""PDENDC454_21639""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_21639""; ",1208.97466603012,-1.07515561285967,0.347041898141945,-3.0980570894063,0.00194793899893818,0.0216607596948043
"gene_id ""PDENDC454_20977""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_20977""; ",1116.49774897179,-2.29428101445124,0.378034381285183,-6.06897448494365,1.28729593618626e-09,1.30721259029329e-07
"gene_id ""PDENDC454_20367""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_20367""; ",1619.11230872035,-1.05502799213064,0.342493365190669,-3.08043337290139,0.00206699595027151,0.0226569698663163
"gene_id ""PDENDC454_20452""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_20452""; ",103.712932971414,-1.05665407637999,0.286316568908001,-3.69050970542858,0.000223805149070884,0.00368354529755198
"gene_id ""PDENDC454_20537""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_20537""; ",289.918982371213,-1.10287937881286,0.288394466837049,-3.82420436462817,0.000131195062030616,0.00236579824407915
"gene_id ""PDENDC454_20542""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_20542""; ",4262.65174273491,-1.40438454199152,0.268763790274455,-5.22534877394533,1.73827140412888e-07,8.66238583057561e-06
"gene_id ""PDENDC454_20270""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_20270""; ",132.467480515122,-1.88201087036323,0.434953035312667,-4.32692892695953,1.51202723342262e-05,0.000385674434610453
"gene_id ""PDENDC454_20105""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_20105""; ",8044.13217326199,-1.08086629803904,0.309480972332318,-3.49251293187231,0.000478498425993787,0.00685474665573015
"gene_id ""PDENDC454_19508""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_19508""; ",895.145113375185,-2.20003583727686,0.474679323969733,-4.63478337096717,3.57311462796676e-06,0.00011944411756346
"gene_id ""PDENDC454_19513""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_19513""; ",687.611796923562,-1.53849050196339,0.47299508007526,-3.25265645832637,0.00114331633574714,0.0141455828022784
"gene_id ""PDENDC454_19528""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_19528""; ",328.557677390666,-2.07681418267135,0.448847443343571,-4.62699345506051,3.71012234007329e-06,0.000121071559099965
"gene_id ""PDENDC454_19548""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_19548""; ",554.455083183643,-2.93305752731459,0.495316788902466,-5.921579064206,3.18864939021877e-09,2.81332967510777e-07
"gene_id ""PDENDC454_19553""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_19553""; ",774.269521050941,-2.75373603461573,0.493399604900457,-5.58114762814067,2.38936724822008e-08,1.51289112116712e-06
"gene_id ""PDENDC454_19558""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_19558""; ",445.074872987868,-2.43870263080041,0.536729737504884,-4.5436324101163,5.52930457888349e-06,0.000166249817003078
"gene_id ""PDENDC454_19563""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_19563""; ",508.728598041235,-3.5248991916425,0.818042983950643,-4.30894129134805,1.64037901392806e-05,0.000410628830370271
"gene_id ""PDENDC454_19568""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_19568""; ",595.383199091249,-3.27006077355099,0.744474185921241,-4.39244346599404,1.12083781154271e-05,0.000297160054272062
"gene_id ""PDENDC454_19573""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_19573""; ",744.264838090359,-1.68989338723799,0.484910522350902,-3.48495920246316,0.000492212083230713,0.00698967132440025
"gene_id ""PDENDC454_19578""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_19578""; ",914.237017637896,-2.04606403296416,0.511718048222098,-3.99842069294401,6.37665395485971e-05,0.0012663893573821
"gene_id ""PDENDC454_19583""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_19583""; ",416.53983200441,-2.09462112101801,0.577946079789329,-3.62425007153181,0.000289801104763142,0.00450783105732726
"gene_id ""PDENDC454_19588""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_19588""; ",415.185284079632,-2.79148556616284,0.516973154125205,-5.39967219552522,6.6762775112578e-08,3.90562234408581e-06
"gene_id ""PDENDC454_19598""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_19598""; ",709.252545406318,-2.10485292658066,0.489995538298586,-4.29565733167561,1.74176454971709e-05,0.000428044603040064
"gene_id ""PDENDC454_19603""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_19603""; ",683.111497841419,-2.41834782566117,0.468987324975653,-5.15653131091916,2.51566433191689e-07,1.18814722055717e-05
"gene_id ""PDENDC454_19608""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_19608""; ",1075.13436522985,-2.63891150948863,0.466221612760143,-5.66020844436114,1.51189243116816e-08,1.07065856112461e-06
"gene_id ""PDENDC454_19613""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_19613""; ",542.06573986457,-2.29324664982406,0.501385790292654,-4.57381659836333,4.78919098117086e-06,0.00014985712709687
"gene_id ""PDENDC454_19618""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_19618""; ",1172.26146355273,-3.14881859822538,0.43484202337502,-7.24129322595335,4.44426349982026e-13,8.54250934144022e-11
"gene_id ""PDENDC454_19623""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_19623""; ",332.832577561291,-2.7283659025659,0.84927249354833,-3.21259186338011,0.00131543073413376,0.0159811472034038
"gene_id ""PDENDC454_19628""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_19628""; ",611.368255024456,-2.197198467945,0.392608760882945,-5.59640712806224,2.18839462933058e-08,1.40213570179252e-06
"gene_id ""PDENDC454_18998""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_18998""; ",76.6403942395159,-3.24386855444258,0.91329563247668,-3.55182751246258,0.000382565557005429,0.0056745849980786
"gene_id ""PDENDC454_19003""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_19003""; ",73.5128636332241,-4.36064669107345,1.29315654487276,-3.37209497826307,0.000745987179540996,0.0098889236460336
"gene_id ""PDENDC454_17963""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_17963""; ",4745.84827164547,-1.09070440612783,0.266826078231414,-4.08769792427064,4.35674934072422e-05,0.000953171746007226
"gene_id ""PDENDC454_17808""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_17808""; ",748.91127576802,-1.71333612477329,0.322278733288907,-5.31631767100614,1.05888221653524e-07,5.875158855044e-06
"gene_id ""PDENDC454_17813""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_17813""; ",774.272523796154,-1.98176477372326,0.407942116191046,-4.85795581056202,1.18603869931383e-06,4.58935456583808e-05
"gene_id ""PDENDC454_17563""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_17563""; ",397.011715981786,-1.17777095961094,0.320588074694847,-3.6737828153215,0.000238985887124246,0.00386252866217025
"gene_id ""PDENDC454_17653""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_17653""; ",3870.29043370019,-1.00938234390766,0.319442036802747,-3.15982941384433,0.0015786153535188,0.0183898437935892
"gene_id ""PDENDC454_17558""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_17558""; ",156.284577814525,-1.23458237712406,0.314622435732825,-3.9240125207487,8.70862062564156e-05,0.00164455425288431
"gene_id ""PDENDC454_17268""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_17268""; ",33.5551057309959,-5.45384922176555,1.34707612493125,-4.0486570289737,5.15123671667946e-05,0.00108296703160816
"gene_id ""PDENDC454_17273""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_17273""; ",473.309910805853,-2.23386811673777,0.459235279981983,-4.86432165408853,1.14850011652791e-06,4.47915045445886e-05
"gene_id ""PDENDC454_17278""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_17278""; ",177.696457131211,-2.37490921440523,0.500300475914771,-4.74696573106961,2.06490920535234e-06,7.35982870411014e-05
"gene_id ""PDENDC454_17308""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_17308""; ",208.964300593834,-1.95053909991989,0.482824840370722,-4.03984827794325,5.34857899193647e-05,0.00110715585133085
"gene_id ""PDENDC454_17313""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_17313""; ",153.921696530922,-2.37029117462994,0.662860484045292,-3.57585228216437,0.000349088736735212,0.00530932667251211
"gene_id ""PDENDC454_16983""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_16983""; ",3191.94515810367,-1.79675916894499,0.286156469316808,-6.27893953694185,3.40890118289579e-10,4.07704581474336e-08
"gene_id ""PDENDC454_16223""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_16223""; ",1439.32510103486,-3.1200779454997,0.674608062923399,-4.6250232052948,3.74556464952789e-06,0.000121071559099965
"gene_id ""PDENDC454_16263""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_16263""; ",2265.03641102982,-3.90737915791072,0.36930462578113,-10.5803688476581,3.67508589052568e-26,6.59310408760307e-23
"gene_id ""PDENDC454_16268""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_16268""; ",1857.52337434471,-3.93943595597733,0.369971494778758,-10.6479445351137,1.78257562290074e-26,4.79691100122588e-23
"gene_id ""PDENDC454_16273""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_16273""; ",663.859434010329,-3.74468048578691,0.334043853037621,-11.2101463677141,3.63591632644064e-29,1.95685016689035e-25
"gene_id ""PDENDC454_16278""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_16278""; ",671.81208962453,-3.84529974984248,0.421618481379577,-9.1203301555005,7.48958154693273e-20,5.03861598569899e-17
"gene_id ""PDENDC454_16283""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_16283""; ",2291.95706808535,-3.32853110706118,0.360035344525639,-9.24501207359699,2.35214153355355e-20,1.8084608190836e-17
"gene_id ""PDENDC454_16288""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_16288""; ",1425.87654614117,-3.26973569390292,0.350087725917762,-9.33976101370375,9.65518029052425e-21,1.03928360647203e-17
"gene_id ""PDENDC454_16293""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_16293""; ",1541.00849222432,-3.20075329367287,0.345611287345146,-9.26113645841787,2.0226772185732e-20,1.8084608190836e-17
"gene_id ""PDENDC454_16298""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_16298""; ",2691.69297160301,-2.84912668986084,0.332901732138086,-8.55846159634589,1.14383568882621e-17,5.13010306438557e-15
"gene_id ""PDENDC454_15984""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_15984""; ",563.870794535595,-2.52621817582019,0.450719165398828,-5.60486078639415,2.08422415454168e-08,1.35148125298112e-06
"gene_id ""PDENDC454_15757""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_15757""; ",84.2371739839582,-1.23442458219472,0.334730079947107,-3.68782089255254,0.000226182762466164,0.00371132813290516
"gene_id ""PDENDC454_15172""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_15172""; ",3187.92341384783,-1.72753978490862,0.203300140071353,-8.49748447936289,1.93743397095436e-17,8.02097663975104e-15
"gene_id ""PDENDC454_15202""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_15202""; ",122.958555218007,-1.17560621226565,0.317793302282651,-3.69927938638568,0.000216212488671517,0.00358047881240033
"gene_id ""PDENDC454_14557""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_14557""; ",25.6638970827212,-1.97767708591765,0.596511463191893,-3.31540499713992,0.000915104399999654,0.0118107718963984
"gene_id ""PDENDC454_13827""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_13827""; ",131.648223537936,-1.33360606927332,0.384848436721903,-3.4652760464167,0.000529687483166189,0.00745499789783115
"gene_id ""PDENDC454_13947""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_13947""; ",160.825516317897,-1.13260868391346,0.285656174991089,-3.9649368124067,7.34153919888205e-05,0.00141114871315654
"gene_id ""PDENDC454_13405""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_13405""; ",1204.21881035683,-2.24741096154022,0.250088079934068,-8.98647773269611,2.55280395730681e-19,1.52657676646947e-16
"gene_id ""PDENDC454_13410""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_13410""; ",669.635251562528,-1.91018159838664,0.292118532934037,-6.53906336992996,6.19052928559901e-11,8.32935715377347e-09
"gene_id ""PDENDC454_13415""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_13415""; ",479.655098858896,-2.34045146932366,0.352165587263752,-6.64588351039192,3.01403571678405e-11,4.38420006154912e-09
"gene_id ""PDENDC454_13420""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_13420""; ",336.559756750482,-1.71968424661032,0.282256676173941,-6.09262558434777,1.11073644237993e-09,1.21999663936506e-07
